-3.238046246083974620e+04,-3.229327456596791671e+04,-3.218475035571157787e+04,-3.235415035571157932e+04,-3.235615229091048241e+04,-3.228248667109608505e+04,-3.224515035571157932e+04,-3.218750264662206246e+04,-3.221628667109608432e+04,-3.253309054149389704e+04,-3.216709054149389340e+04,-3.221190264662206391e+04,-3.231718860629499250e+04,-3.244218860629499250e+04,-3.218277650116682344e+04,-3.252490071142315355e+04,-3.261008860629499031e+04,-3.245180071142316228e+04,-3.230860071142315428e+04,-3.234738860629498959e+04,-3.237479054149389412e+04,-3.230909054149388976e+04,-3.233440264662206027e+04,-3.239648667109608505e+04,-3.229877650116681980e+04,-3.253467650116681762e+04,-3.234898667109608868e+04,-3.236859054149388976e+04,-3.257570071142315646e+04,-3.220501281655132334e+04,-3.207660264662206100e+04,-3.225537650116681834e+04
-3.230077456596791671e+04,-3.253086439603865074e+04,-3.235927456596792035e+04,-3.248777650116681980e+04,-3.231617650116682489e+04,-3.244217650116682125e+04,-3.214868860629499250e+04,-3.265057650116682635e+04,-3.253379054149388685e+04,-3.228938860629498959e+04,-3.245968667109608577e+04,-3.231298860629499177e+04,-3.231438667109608286e+04,-3.240228860629499104e+04,-3.261858860629499031e+04,-3.250278860629499104e+04,-3.227158667109608723e+04,-3.247087650116681834e+04,-3.250808667109608723e+04,-3.254678860629499104e+04,-3.264828860629499104e+04,-3.226458667109608723e+04,-3.246308667109608723e+04,-3.233458667109608723e+04,-3.244737650116682198e+04,-3.235498667109608505e+04,-3.226798667109609232e+04,-3.255378667109608432e+04,-3.238248667109608868e+04,-3.230908667109608723e+04,-3.237328667109608796e+04,-3.283468667109608214e+04
-3.222916246083975057e+04,-3.234607456596791599e+04,-3.242447456596791744e+04,-3.221047650116681689e+04,-3.222497456596791380e+04,-3.233156246083975202e+04,-3.242968860629498886e+04,-3.235615229091048241e+04,-3.237298667109608505e+04,-3.240389054149389267e+04,-3.247030071142315865e+04,-3.264258667109608359e+04,-3.228530264662206173e+04,-3.233660071142316156e+04,-3.253189054149389631e+04,-3.231577456596791671e+04,-3.218041475175022788e+04,-3.235577650116682344e+04,-3.221720071142315646e+04,-3.240847650116682053e+04,-3.255397650116682416e+04,-3.238391281655132843e+04,-3.249030071142315865e+04,-3.234029054149389049e+04,-3.228998860629499177e+04,-3.235978667109609160e+04,-3.263378667109608796e+04,-3.233116439603865365e+04,-3.257508667109608359e+04,-3.234447456596791744e+04,-3.225346439603865292e+04,-3.265790264662206391e+04
-3.223019054149388830e+04,-3.213437456596791526e+04,-3.242918667109608577e+04,-3.233337456596791162e+04,-3.219428667109608796e+04,-3.230010071142315792e+04,-3.246298860629498813e+04,-3.237408667109608359e+04,-3.251490264662206391e+04,-3.225208860629498304e+04,-3.233558860629499031e+04,-3.258061281655132916e+04,-3.239387650116682562e+04,-3.222720071142315646e+04,-3.233380071142315865e+04,-3.251808667109609087e+04,-3.220550264662206246e+04,-3.220649054149389121e+04,-3.236640071142316083e+04,-3.219880264662206173e+04,-3.248799054149389121e+04,-3.246540071142315719e+04,-3.242427650116681980e+04,-3.237180071142315865e+04,-3.231320071142316010e+04,-3.228138667109608650e+04,-3.229152492167949458e+04,-3.251847650116682053e+04,-3.210790071142316083e+04,-3.239629054149389049e+04,-3.228018860629498886e+04,-3.235618860629498886e+04
-3.238356439603865147e+04,-3.229466439603865001e+04,-3.218576439603864856e+04,-3.235465229091047877e+04,-3.235746246083974984e+04,-3.228278667109608432e+04,-3.224866246083974693e+04,-3.218641281655132843e+04,-3.221588860629498959e+04,-3.253370071142315646e+04,-3.217040264662206391e+04,-3.221250071142315937e+04,-3.232049054149389485e+04,-3.244528860629498740e+04,-3.218448667109608868e+04,-3.252890264662206027e+04,-3.261219054149389194e+04,-3.245270071142316010e+04,-3.231010264662205736e+04,-3.235009054149388976e+04,-3.237528860629499104e+04,-3.231170071142315646e+04,-3.233561281655132552e+04,-3.239658860629498668e+04,-3.230098667109608505e+04,-3.253487650116682198e+04,-3.235248860629499177e+04,-3.236809054149389340e+04,-3.257720071142315646e+04,-3.220551475175023006e+04,-3.207560071142316156e+04,-3.225567650116681762e+04
-3.230286439603864710e+04,-3.253067456596791817e+04,-3.235847456596791744e+04,-3.249218667109608577e+04,-3.231697650116682416e+04,-3.244368667109608577e+04,-3.214858860629499031e+04,-3.265268860629498886e+04,-3.253579054149389776e+04,-3.228828860629498740e+04,-3.246068860629498522e+04,-3.231368860629498886e+04,-3.231549054149389485e+04,-3.240549054149389121e+04,-3.261898860629499541e+04,-3.250448667109608868e+04,-3.227498667109608868e+04,-3.247228667109608432e+04,-3.250858860629498668e+04,-3.254749054149389121e+04,-3.264858860629499031e+04,-3.226568667109608577e+04,-3.246318860629498886e+04,-3.233217650116681762e+04,-3.244848860629498813e+04,-3.235598860629499177e+04,-3.226668860629498886e+04,-3.255478667109608432e+04,-3.238398860629498813e+04,-3.230767650116682489e+04,-3.237478667109609160e+04,-3.283398667109608505e+04
-3.241577456596791671e+04,-3.239788667109608650e+04,-3.241917456596791817e+04,-3.247268667109608941e+04,-3.249537650116682198e+04,-3.248668860629498522e+04,-3.236968667109608577e+04,-3.258639054149389631e+04,-3.252598860629499177e+04,-3.238538860629499322e+04,-3.241388667109608650e+04,-3.230509054149389340e+04,-3.220108860629498668e+04,-3.245020071142315646e+04,-3.238138860629498595e+04,-3.263478667109608432e+04,-3.255698667109608868e+04,-3.246998860629499177e+04,-3.261119054149388467e+04,-3.241719054149388830e+04,-3.248748860629498449e+04,-3.239939054149388903e+04,-3.241728860629498377e+04,-3.266327650116681980e+04,-3.253707650116681543e+04,-3.241119054149388830e+04,-3.244708667109608723e+04,-3.257018667109608577e+04,-3.257598667109608868e+04,-3.275367650116681398e+04,-3.235457650116681907e+04,-3.263467650116682125e+04
-3.252477650116681980e+04,-3.227906246083974838e+04,-3.215958860629499395e+04,-3.254368860629498886e+04,-3.214158860629499031e+04,-3.227328667109608432e+04,-3.223847650116681689e+04,-3.246541281655133207e+04,-3.221910264662205736e+04,-3.232430264662206537e+04,-3.245718667109608577e+04,-3.225870071142316010e+04,-3.215640264662206027e+04,-3.250368667109608577e+04,-3.239308860629498668e+04,-3.239061475175022861e+04,-3.232850071142315937e+04,-3.253061475175022861e+04,-3.228488860629498959e+04,-3.238231281655132625e+04,-3.248037456596791526e+04,-3.236660264662206464e+04,-3.243549054149389121e+04,-3.230199054149389121e+04,-3.236041281655132843e+04,-3.240561475175023224e+04,-3.245670264662205955e+04,-3.235631475175023297e+04,-3.231572492167949531e+04,-3.241940264662206027e+04,-3.220018860629498886e+04,-3.249468860629498886e+04
-3.216006439603864783e+04,-3.229246439603865656e+04,-3.250136439603865801e+04,-3.216538667109608650e+04,-3.252518860629498886e+04,-3.248490071142316083e+04,-3.232248667109608505e+04,-3.225568667109608941e+04,-3.217150071142316301e+04,-3.239728860629498740e+04,-3.264181281655132625e+04,-3.229169054149389558e+04,-3.259277650116681980e+04,-3.246168860629498522e+04,-3.249938860629498595e+04,-3.250548860629499177e+04,-3.246509054149388976e+04,-3.244768860629498886e+04,-3.254311475175023224e+04,-3.247301281655133425e+04,-3.238410264662205736e+04,-3.240882492167949749e+04,-3.250238860629498959e+04,-3.245149054149389121e+04,-3.234769054149389194e+04,-3.248659054149389340e+04,-3.237952492167949458e+04,-3.243958860629499031e+04,-3.248317650116682125e+04,-3.262646439603865292e+04,-3.241156439603864783e+04,-3.256749054149389121e+04
-3.231438860629498959e+04,-3.230136439603865074e+04,-3.221076246083975275e+04,-3.231155229091048386e+04,-3.212146439603864928e+04,-3.243579054149389049e+04,-3.219589054149388903e+04,-3.215757650116681907e+04,-3.248208860629499395e+04,-3.223730071142316228e+04,-3.206348667109609232e+04,-3.229280071142315865e+04,-3.229299054149389121e+04,-3.252988860629498959e+04,-3.234211281655132916e+04,-3.219451281655132698e+04,-3.252818667109608577e+04,-3.252300264662206246e+04,-3.225890264662205664e+04,-3.235417456596792181e+04,-3.222898860629499177e+04,-3.242198860629499177e+04,-3.233100264662206246e+04,-3.251818667109608941e+04,-3.245151281655132334e+04,-3.213380071142315865e+04,-3.260607650116681907e+04,-3.225979054149389049e+04,-3.234688860629498231e+04,-3.234417456596792181e+04,-3.229437456596791526e+04,-3.264847650116682053e+04
-3.241557456596791599e+04,-3.239517650116681762e+04,-3.242027456596791671e+04,-3.247387456596791526e+04,-3.249648667109608505e+04,-3.248608860629498668e+04,-3.236768667109608577e+04,-3.258658667109607995e+04,-3.252329054149389412e+04,-3.238648667109608505e+04,-3.241158667109608723e+04,-3.230388860629498595e+04,-3.219918860629498522e+04,-3.244769054149388830e+04,-3.238098860629499177e+04,-3.263310071142316156e+04,-3.255359054149389704e+04,-3.246860071142315792e+04,-3.261109054149389340e+04,-3.241679054149389049e+04,-3.248618860629499250e+04,-3.239599054149389485e+04,-3.241358667109608359e+04,-3.266298667109608505e+04,-3.253898860629498813e+04,-3.241088667109609014e+04,-3.244238860629498959e+04,-3.256748667109608868e+04,-3.257418667109608577e+04,-3.275137650116682198e+04,-3.235488667109608650e+04,-3.263267650116681762e+04
-3.252356246083975202e+04,-3.227915229091048241e+04,-3.215908667109608359e+04,-3.254378860629499104e+04,-3.213918860629499250e+04,-3.227238667109608650e+04,-3.223718667109608214e+04,-3.246460264662205736e+04,-3.221690071142316083e+04,-3.232121281655132771e+04,-3.245488860629498959e+04,-3.225630071142316228e+04,-3.215420264662206318e+04,-3.249997650116682416e+04,-3.238780071142315865e+04,-3.238902492167950186e+04,-3.232760264662205736e+04,-3.252681475175022933e+04,-3.227979054149389776e+04,-3.238001281655132698e+04,-3.247876439603865219e+04,-3.236390264662206391e+04,-3.243339054149389267e+04,-3.230088860629498595e+04,-3.235811475175022861e+04,-3.240601475175023006e+04,-3.245490264662206391e+04,-3.235561475175023224e+04,-3.231431475175022933e+04,-3.242420264662206318e+04,-3.219788860629498595e+04,-3.249398667109608868e+04
-3.215966246083974693e+04,-3.229086246083975129e+04,-3.249877456596791671e+04,-3.216378667109608796e+04,-3.252268860629499250e+04,-3.248389054149389267e+04,-3.231948667109608505e+04,-3.225347650116682416e+04,-3.217418667109609305e+04,-3.239687650116681834e+04,-3.263851281655132698e+04,-3.228690264662206027e+04,-3.258957650116682271e+04,-3.245888860629499322e+04,-3.249729054149389049e+04,-3.250159054149389704e+04,-3.246268860629499250e+04,-3.244568860629498522e+04,-3.254311281655132552e+04,-3.246962492167950040e+04,-3.238240071142316083e+04,-3.240611475175023224e+04,-3.250058860629499031e+04,-3.244790071142316083e+04,-3.234430071142315501e+04,-3.248439054149388903e+04,-3.237602492167949458e+04,-3.243768667109608214e+04,-3.248017650116682125e+04,-3.262347456596791380e+04,-3.241296246083974620e+04,-3.256539054149389631e+04
-3.230998667109608505e+04,-3.229706439603865147e+04,-3.220735229091048313e+04,-3.230965229091048604e+04,-3.212176439603865583e+04,-3.243520071142316010e+04,-3.219339054149389267e+04,-3.215407650116681907e+04,-3.248088667109608650e+04,-3.223668860629498886e+04,-3.205947456596792108e+04,-3.229080071142315865e+04,-3.229068860629499250e+04,-3.252798860629498813e+04,-3.233831281655132625e+04,-3.219270264662206318e+04,-3.252447456596792108e+04,-3.251940264662206391e+04,-3.225560071142316156e+04,-3.235147456596791744e+04,-3.222528860629499104e+04,-3.242038860629499322e+04,-3.232940071142316083e+04,-3.251578667109608432e+04,-3.244831475175023297e+04,-3.213180071142315865e+04,-3.260307650116681907e+04,-3.225639054149388903e+04,-3.234608860629499031e+04,-3.234187456596791890e+04,-3.229226439603865583e+04,-3.264577650116681616e+04
-3.241346439603864928e+04,-3.239177650116681980e+04,-3.241416439603865729e+04,-3.246987650116681834e+04,-3.249238667109608286e+04,-3.248408860629499395e+04,-3.236518860629499250e+04,-3.258228860629499468e+04,-3.252049054149389121e+04,-3.238358667109608723e+04,-3.240917650116682125e+04,-3.230148667109608868e+04,-3.219758860629498668e+04,-3.244508667109608359e+04,-3.237708860629499031e+04,-3.262879054149389412e+04,-3.255058667109608359e+04,-3.246438860629498595e+04,-3.260778860629499104e+04,-3.241349054149389485e+04,-3.248488667109608286e+04,-3.239578860629499104e+04,-3.241088667109608650e+04,-3.266097650116682053e+04,-3.253468667109608941e+04,-3.241038667109609014e+04,-3.244248667109608505e+04,-3.256418667109608941e+04,-3.257238667109609014e+04,-3.275387456596791890e+04,-3.235137650116681834e+04,-3.262867650116682125e+04
-3.252116246083974693e+04,-3.227565229091048241e+04,-3.215618667109608577e+04,-3.254008667109608723e+04,-3.213727650116682344e+04,-3.226908667109608723e+04,-3.223388667109608286e+04,-3.246070264662206318e+04,-3.221539054149389267e+04,-3.232060264662206100e+04,-3.245217650116682125e+04,-3.225509054149388976e+04,-3.215140264662205664e+04,-3.249677456596791671e+04,-3.238819054149389194e+04,-3.238552685687840130e+04,-3.232320071142315646e+04,-3.252551281655133062e+04,-3.227829054149389049e+04,-3.237790264662206027e+04,-3.247596439603864928e+04,-3.236270264662206318e+04,-3.243159054149389704e+04,-3.229909054149388976e+04,-3.235670264662206318e+04,-3.240400264662206246e+04,-3.245180071142315865e+04,-3.235381281655132625e+04,-3.231271475175023079e+04,-3.241699054149389121e+04,-3.219568667109608214e+04,-3.248767650116681762e+04
-3.215645229091048168e+04,-3.228505229091048022e+04,-3.249656246083974838e+04,-3.215927650116682344e+04,-3.252017650116682125e+04,-3.248060071142315428e+04,-3.231528667109608068e+04,-3.225038667109609014e+04,-3.216708860629499031e+04,-3.239327650116681980e+04,-3.263520071142316010e+04,-3.228410071142315428e+04,-3.258497456596791744e+04,-3.245548667109608505e+04,-3.249409054149388976e+04,-3.249838860629498959e+04,-3.245928860629498740e+04,-3.244137650116681834e+04,-3.253731281655132989e+04,-3.246711281655132552e+04,-3.237778860629499104e+04,-3.240201475175023370e+04,-3.249778667109608796e+04,-3.244659054149388976e+04,-3.234089054149389267e+04,-3.248069054149389558e+04,-3.237541281655132843e+04,-3.243628667109608432e+04,-3.247907650116681907e+04,-3.262396439603864928e+04,-3.240764018578231116e+04,-3.256108667109608723e+04
-3.230727456596791671e+04,-3.229406246083974474e+04,-3.220325035571158151e+04,-3.230505035571158078e+04,-3.211626246083974911e+04,-3.243088860629499322e+04,-3.218968860629499250e+04,-3.215167650116681762e+04,-3.247598667109608868e+04,-3.223458860629499031e+04,-3.205527650116682344e+04,-3.228750071142315937e+04,-3.228708667109608723e+04,-3.252448667109608505e+04,-3.233601281655133062e+04,-3.218840071142315719e+04,-3.252107456596791235e+04,-3.251531281655132989e+04,-3.225170071142316010e+04,-3.234607456596791235e+04,-3.222288667109608286e+04,-3.241538860629499322e+04,-3.232520071142316010e+04,-3.251017650116681762e+04,-3.244590264662206027e+04,-3.212919054149389558e+04,-3.260227456596791671e+04,-3.225518860629498886e+04,-3.234397650116682053e+04,-3.233967456596791817e+04,-3.228886246083974765e+04,-3.264086439603865438e+04
-3.240765229091047877e+04,-3.238906439603865510e+04,-3.241146246083974984e+04,-3.246437456596791526e+04,-3.248877456596792035e+04,-3.248078860629499104e+04,-3.235977650116681980e+04,-3.257907650116681543e+04,-3.251818860629498886e+04,-3.237908667109608723e+04,-3.240638667109609014e+04,-3.229768667109608577e+04,-3.219468667109608577e+04,-3.244159054149389340e+04,-3.237328667109608432e+04,-3.262388860629498595e+04,-3.254578667109608432e+04,-3.246228860629499104e+04,-3.260498667109608868e+04,-3.240998667109608505e+04,-3.247918667109608214e+04,-3.239057650116681907e+04,-3.240767650116682125e+04,-3.265777650116681980e+04,-3.253158667109608359e+04,-3.240658667109608359e+04,-3.243797650116682053e+04,-3.256187650116682198e+04,-3.256987456596791890e+04,-3.274597456596791380e+04,-3.234637456596791526e+04,-3.262286246083974765e+04
-3.251605229091048386e+04,-3.227144018578230680e+04,-3.215087650116682198e+04,-3.253688667109608650e+04,-3.213118667109608214e+04,-3.226277650116681980e+04,-3.222917456596792181e+04,-3.245590071142316083e+04,-3.221179054149389049e+04,-3.231520264662205955e+04,-3.244687456596791526e+04,-3.225189054149389267e+04,-3.214620264662206318e+04,-3.249487456596791526e+04,-3.238238860629498231e+04,-3.238321475175022715e+04,-3.231930071142315865e+04,-3.252141281655132843e+04,-3.227488667109608650e+04,-3.237299054149389121e+04,-3.247206439603864783e+04,-3.235739054149388903e+04,-3.242708860629498668e+04,-3.229428860629498740e+04,-3.235291281655132843e+04,-3.240061475175023224e+04,-3.244870071142315646e+04,-3.235020264662205955e+04,-3.230731475175023297e+04,-3.241099054149388758e+04,-3.218948667109608505e+04,-3.248257650116681907e+04
-3.215184018578231189e+04,-3.228155035571158078e+04,-3.249276246083974547e+04,-3.215427456596791671e+04,-3.251427650116681980e+04,-3.247589054149389267e+04,-3.231297650116681689e+04,-3.224678667109608432e+04,-3.216298860629498449e+04,-3.239048667109608868e+04,-3.263150264662205518e+04,-3.228048860629498813e+04,-3.258126439603865219e+04,-3.244997650116682416e+04,-3.248898860629499177e+04,-3.249288667109608650e+04,-3.245598667109608868e+04,-3.243827650116682344e+04,-3.253280264662205809e+04,-3.246260071142316156e+04,-3.237298667109608868e+04,-3.239951475175023370e+04,-3.249228667109608432e+04,-3.244398860629499177e+04,-3.233818667109608941e+04,-3.247728860629499104e+04,-3.236981281655132625e+04,-3.242787456596791890e+04,-3.247226439603865219e+04,-3.261596246083974984e+04,-3.239845035571157860e+04,-3.255788667109608650e+04
-3.230476439603865219e+04,-3.229115035571157932e+04,-3.219994018578230680e+04,-3.230164018578231480e+04,-3.210905229091048022e+04,-3.242408860629499031e+04,-3.218698667109608505e+04,-3.214726439603864856e+04,-3.247186439603865074e+04,-3.222738860629498959e+04,-3.205056439603864783e+04,-3.228348860629498813e+04,-3.228228667109608432e+04,-3.251957650116681907e+04,-3.233010071142315792e+04,-3.218398860629498813e+04,-3.251556439603865147e+04,-3.251059054149389340e+04,-3.224788860629499322e+04,-3.234156246083974838e+04,-3.222057650116682271e+04,-3.241257650116682271e+04,-3.232019054149389194e+04,-3.250546439603864928e+04,-3.243929054149389049e+04,-3.212348667109608505e+04,-3.259426439603865219e+04,-3.224568667109608941e+04,-3.233377456596791671e+04,-3.233016246083974693e+04,-3.228124018578231698e+04,-3.263335229091048313e+04
